employee_id,age,experience_years,monthly_salary,shift_type,overtime_hours,attendance_percentage,leave_count,performance_rating,distance_from_home_km,attrition
EMP3027,36,16,12944,Night,20,66,4,5,10,0
EMP3028,28,8,40457,Day,0,88,2,2,37,0
EMP3029,30,8,21114,Night,43,81,5,1,47,1
EMP3030,18,0,30130,Day,10,82,14,1,1,0
EMP3031,57,37,24312,Rotational,0,83,14,5,2,0
EMP3032,36,17,44596,Rotational,45,94,10,1,22,0
EMP3033,29,10,21751,Day,58,69,7,5,17,1
EMP3034,25,3,18907,Night,10,67,5,5,47,1
EMP3035,25,5,40114,Night,6,71,9,5,24,0
EMP3036,29,10,37009,Night,1,88,8,2,21,0
EMP3037,50,31,31310,Rotational,14,88,14,4,40,0
EMP3038,43,24,30996,Rotational,7,82,5,1,29,0
EMP3039,56,34,18047,Rotational,53,85,13,1,14,0
EMP3040,45,25,40767,Night,51,96,4,2,8,1
EMP3041,22,1,28347,Night,56,91,3,2,30,1
EMP3042,25,5,36102,Night,46,97,1,5,22,1
EMP3043,42,22,16263,Day,25,65,5,5,23,1
EMP3044,44,22,13902,Day,39,67,1,4,40,1
EMP3045,40,21,42823,Day,41,76,4,1,13,0
EMP3046,47,28,42540,Rotational,50,71,0,2,28,0
EMP3047,40,18,22190,Rotational,34,81,2,4,30,0
EMP3048,37,15,39690,Night,51,73,9,1,5,1
EMP3049,35,13,14994,Day,45,93,4,4,10,1
EMP3050,35,13,14010,Night,40,78,12,4,39,1
EMP3051,19,0,19377,Day,40,65,12,5,9,0
EMP3052,21,0,25036,Day,20,77,6,4,14,0
EMP3053,47,27,38467,Night,59,95,7,5,38,1
EMP3054,50,30,12048,Night,56,96,6,1,10,1
EMP3055,53,33,28038,Day,37,97,6,1,33,0
EMP3056,35,16,44576,Day,7,74,10,5,11,0
EMP3057,54,33,19878,Rotational,42,97,14,3,40,0
EMP3058,36,16,39609,Night,31,99,1,4,6,0
EMP3059,45,26,36070,Night,7,68,5,1,17,1
EMP3060,57,36,33996,Night,43,65,4,4,36,1
EMP3061,37,16,30161,Night,9,61,10,3,6,1
EMP3062,50,31,14228,Day,22,75,14,4,47,0
EMP3063,29,8,38365,Rotational,3,60,8,3,10,0
EMP3064,32,13,37188,Night,47,89,11,2,49,1
EMP3065,58,38,20888,Day,51,92,9,3,42,0
EMP3066,56,37,35130,Day,37,60,10,1,5,0
EMP3067,19,0,30790,Day,29,98,3,5,19,0
EMP3068,46,26,36824,Day,40,75,11,5,7,0
EMP3069,58,38,36474,Day,22,76,6,4,24,0
EMP3070,27,5,29333,Night,4,97,10,2,42,0
EMP3071,19,0,20367,Night,20,77,7,4,19,0
EMP3072,28,7,12722,Rotational,55,81,13,3,11,1
EMP3073,30,11,43145,Night,5,81,5,5,3,0
EMP3074,27,8,22139,Day,48,94,2,3,30,0
EMP3075,31,10,14128,Rotational,16,90,10,5,43,0
EMP3076,35,15,32617,Day,24,99,4,5,38,0
EMP3077,26,5,40080,Day,23,86,0,5,6,0
EMP3078,56,35,29533,Night,21,95,13,1,47,0
EMP3079,45,25,44624,Day,12,63,12,3,35,0
EMP3080,20,1,39956,Night,16,64,7,4,22,1
EMP3081,37,16,15952,Day,13,84,11,2,11,0
EMP3082,23,4,34796,Rotational,33,90,11,4,8,0
EMP3083,44,23,43746,Day,25,73,11,3,27,0
EMP3084,19,0,33249,Night,18,89,10,2,29,0
EMP3085,46,26,12015,Day,25,71,1,4,8,0
EMP3086,55,33,37957,Night,59,86,12,2,23,1
EMP3087,20,0,28005,Night,2,83,9,3,29,0
EMP3088,33,11,33292,Rotational,1,89,6,5,16,0
EMP3089,47,26,43876,Night,27,77,8,3,35,0
EMP3090,57,38,26817,Rotational,1,73,0,1,8,0
EMP3091,19,0,37470,Rotational,21,78,12,2,8,0
EMP3092,34,14,21759,Day,6,81,3,3,45,0
EMP3093,58,38,18412,Rotational,3,85,6,5,33,0
EMP3094,29,8,32504,Night,48,66,13,5,42,1
EMP3095,52,30,20507,Night,37,87,8,3,5,0
EMP3096,18,0,33050,Rotational,38,97,1,4,37,0
EMP3097,32,13,16820,Day,19,64,1,3,17,1
EMP3098,43,22,19835,Rotational,5,95,5,5,22,0
EMP3099,54,35,39631,Rotational,8,77,2,3,14,0
EMP3100,38,18,25587,Night,51,73,3,1,38,1
EMP3101,48,29,18840,Day,59,82,2,4,32,0
EMP3102,42,23,43440,Day,30,73,12,3,14,0
EMP3103,40,18,42636,Day,25,91,0,5,44,0
EMP3104,41,22,14389,Day,35,64,13,3,20,1
EMP3105,55,36,12763,Night,25,81,13,3,22,1
EMP3106,45,24,35925,Day,27,87,5,2,30,0
EMP3107,38,18,38549,Day,4,71,10,3,33,0
EMP3108,35,14,35457,Day,50,77,10,1,5,0
EMP3109,53,32,33423,Night,9,95,12,5,18,0
EMP3110,52,32,22518,Night,17,90,1,2,46,0
EMP3111,26,6,44360,Day,14,72,1,3,7,0
EMP3112,55,36,40173,Night,56,79,6,4,29,1
EMP3113,47,28,21395,Rotational,32,95,4,1,47,0
EMP3114,51,29,31207,Day,4,66,7,1,9,0
EMP3115,49,28,38639,Night,36,82,13,1,47,0
EMP3116,20,0,40924,Day,39,93,1,2,48,0
EMP3117,20,1,19433,Day,21,91,12,3,41,0
EMP3118,45,25,42104,Night,21,80,9,1,7,0
EMP3119,32,13,15664,Rotational,21,65,7,3,7,1
EMP3120,58,36,22528,Day,51,75,6,4,49,0
EMP3121,40,18,40190,Rotational,14,94,12,3,43,0
EMP3122,57,37,12497,Night,16,79,9,3,6,1
EMP3123,28,6,19641,Day,50,70,13,3,46,0
EMP3124,49,29,16643,Night,44,91,7,5,47,1
EMP3125,53,34,17056,Night,57,73,10,2,40,1
EMP3126,50,29,44899,Night,27,83,2,3,27,0
EMP3127,41,19,17443,Night,58,98,7,1,4,1
EMP3128,56,37,29241,Day,21,90,14,5,1,0
EMP3129,51,30,20712,Rotational,20,76,5,3,6,0
EMP3130,45,24,20221,Rotational,41,84,1,5,31,0
EMP3131,54,33,43346,Day,16,68,5,2,1,0
EMP3132,24,5,27660,Day,4,81,4,5,5,0
EMP3133,21,2,23588,Rotational,17,94,2,1,19,0
EMP3134,54,34,29942,Rotational,16,96,0,3,5,0
EMP3135,18,0,13607,Day,3,76,6,1,5,0
EMP3136,18,0,14016,Night,53,87,1,4,49,1
EMP3137,37,16,15574,Day,6,60,0,5,31,1
EMP3138,36,16,19274,Rotational,24,68,0,5,44,0
EMP3139,46,25,27748,Night,36,72,6,5,7,0
EMP3140,27,8,32175,Rotational,39,91,11,2,15,0
EMP3141,35,14,23826,Night,39,87,0,1,13,0
EMP3142,45,23,29472,Rotational,42,90,8,4,12,0
EMP3143,52,33,16473,Night,8,67,5,2,19,1
EMP3144,48,28,35490,Day,18,67,3,2,13,0
EMP3145,44,23,21481,Day,50,93,11,3,27,0
EMP3146,28,6,20520,Night,8,82,3,4,38,0
EMP3147,55,35,38415,Night,22,69,14,5,33,1
EMP3148,22,2,29570,Day,30,96,12,5,6,0
EMP3149,25,6,31798,Day,31,84,11,3,13,0
EMP3150,51,31,15536,Night,51,92,13,5,13,1
EMP3151,29,9,13773,Night,30,63,4,1,13,1
EMP3152,55,35,41894,Day,16,66,1,5,20,0
EMP3153,18,0,17079,Rotational,47,92,4,1,36,1
EMP3154,48,27,37838,Day,38,61,1,3,37,0
EMP3155,21,0,33804,Night,57,91,11,3,45,1
EMP3156,22,1,31675,Night,21,64,3,1,9,1
EMP3157,47,26,37594,Rotational,34,76,9,5,17,0
EMP3158,41,19,20998,Day,29,71,10,3,35,0
EMP3159,20,0,25697,Night,52,71,13,3,18,1
EMP3160,28,8,25429,Day,50,94,4,1,25,0
EMP3161,21,0,19140,Night,39,80,5,3,15,0
EMP3162,43,22,26901,Rotational,36,80,5,5,23,0
EMP3163,44,25,35279,Day,25,61,8,3,1,0
EMP3164,44,24,40525,Day,57,80,3,1,41,0
EMP3165,59,38,32491,Rotational,5,74,12,5,38,1
EMP3166,23,2,15280,Night,33,70,13,4,18,1
EMP3167,32,11,41989,Night,55,69,4,1,1,1
EMP3168,47,25,20078,Day,31,77,5,4,39,0
EMP3169,59,38,38118,Rotational,24,82,3,3,10,0
EMP3170,54,35,35985,Day,50,90,5,5,31,0
EMP3171,54,34,28997,Day,12,85,1,3,38,0
EMP3172,59,39,26274,Night,37,61,11,5,7,1
EMP3173,54,33,12868,Night,37,98,12,2,38,1
EMP3174,52,31,38398,Night,1,66,6,3,8,1
EMP3175,40,19,28042,Night,57,83,2,3,34,1
EMP3176,23,3,43820,Night,55,98,13,3,9,1
EMP3177,21,1,33246,Rotational,4,91,9,1,25,0
EMP3178,35,13,32561,Day,10,85,3,5,27,0
EMP3179,26,7,28254,Rotational,10,82,8,5,41,0
EMP3180,46,24,35996,Day,23,73,14,5,7,0
EMP3181,30,11,40618,Night,13,88,14,1,32,0
EMP3182,34,12,23859,Rotational,44,84,11,5,9,0
EMP3183,49,29,35580,Day,29,90,14,3,17,0
EMP3184,39,17,17423,Night,39,61,12,4,35,1
EMP3185,21,2,18608,Night,46,61,4,2,48,1
EMP3186,22,1,16876,Rotational,43,82,8,5,16,1
EMP3187,54,35,33038,Rotational,34,70,9,1,2,0
EMP3188,58,37,40006,Rotational,20,88,12,1,43,0
EMP3189,30,10,42810,Night,54,94,9,5,31,1
EMP3190,51,32,26325,Day,4,68,9,4,16,0
EMP3191,39,17,13753,Day,37,91,11,5,47,0
EMP3192,40,21,41531,Rotational,1,89,9,1,33,0
EMP3193,20,0,29996,Day,39,74,5,2,21,0
EMP3194,59,39,15275,Night,36,73,7,4,17,1
EMP3195,51,29,20747,Day,53,76,4,5,35,0
EMP3196,49,30,12824,Night,48,81,4,2,7,1
EMP3197,38,17,25880,Rotational,57,89,2,5,29,0
EMP3198,38,16,13081,Day,33,76,6,4,11,0
EMP3199,28,8,23517,Night,10,75,1,1,30,0
EMP3200,56,34,33683,Rotational,35,67,10,4,18,0
EMP3201,21,1,28876,Rotational,10,98,11,3,46,0
EMP3202,18,0,20266,Rotational,8,90,2,5,16,0
EMP3203,45,26,23183,Rotational,5,71,14,2,6,0
EMP3204,41,20,33066,Day,55,92,1,2,2,0
EMP3205,52,33,24877,Night,33,71,14,4,43,0
EMP3206,30,11,21982,Day,57,84,12,4,43,0
EMP3207,51,31,20968,Night,46,97,7,4,10,1
EMP3208,28,8,38598,Rotational,36,77,3,2,4,0
EMP3209,53,33,26639,Day,31,78,9,1,49,0
EMP3210,34,15,16674,Rotational,59,62,7,2,10,1
EMP3211,52,30,16316,Night,11,94,7,1,9,0
EMP3212,35,13,21695,Rotational,44,64,7,4,45,1
EMP3213,57,38,43094,Day,31,94,7,3,43,0
EMP3214,39,20,34187,Day,16,86,7,2,42,0
EMP3215,41,20,13214,Night,3,96,11,4,24,1
EMP3216,36,16,35940,Night,41,80,8,2,5,1
EMP3217,54,34,37685,Day,32,75,1,4,35,0
EMP3218,56,37,27977,Day,42,87,8,2,4,0
EMP3219,38,19,37538,Day,47,84,7,5,35,0
EMP3220,25,3,19965,Day,42,92,10,2,42,0
EMP3221,45,26,21597,Night,8,76,9,5,13,0
EMP3222,22,0,39740,Day,33,89,0,1,37,0
EMP3223,34,15,18569,Night,38,63,13,2,32,1
EMP3224,54,33,23881,Day,50,61,4,1,45,1
EMP3225,53,32,44177,Day,29,68,10,3,1,0
EMP3226,36,14,12590,Rotational,49,90,1,5,11,1
EMP3227,44,24,38119,Rotational,19,84,9,2,26,0
EMP3228,51,30,39915,Day,38,96,4,1,3,0
EMP3229,28,6,14708,Night,22,95,12,4,49,1
EMP3230,29,10,34106,Day,40,64,14,1,13,0
EMP3231,38,19,29131,Rotational,43,83,7,2,32,0
EMP3232,28,6,18553,Day,34,83,8,3,48,0
EMP3233,56,36,29881,Rotational,22,88,8,5,23,0
EMP3234,45,23,13379,Day,53,90,0,4,23,1
EMP3235,22,0,37255,Day,57,96,6,1,30,0
EMP3236,34,13,15770,Night,47,78,11,2,6,1
EMP3237,37,15,31726,Rotational,38,82,10,2,7,0
EMP3238,58,36,21088,Rotational,22,94,7,5,47,0
EMP3239,29,10,28350,Rotational,57,65,9,4,30,1
EMP3240,23,2,27861,Night,36,65,2,1,37,1
EMP3241,34,15,25973,Day,56,96,12,1,48,1
EMP3242,36,17,29769,Night,22,89,5,1,32,0
EMP3243,43,23,29326,Day,38,60,10,5,6,0
EMP3244,49,29,14786,Night,27,67,2,5,35,1
EMP3245,23,2,13620,Night,18,87,8,4,32,1
EMP3246,53,32,31589,Rotational,48,84,12,1,12,0
EMP3247,55,35,14882,Night,47,92,2,1,4,1
EMP3248,28,8,36524,Day,29,97,1,4,32,0
EMP3249,50,30,21745,Night,20,73,8,4,35,0
EMP3250,41,21,27861,Night,23,70,14,4,48,0
EMP3251,40,20,38171,Day,20,61,10,2,16,0
EMP3252,32,13,38199,Rotational,25,89,12,4,15,0
EMP3253,44,23,14837,Day,50,89,13,3,41,1
EMP3254,28,9,20599,Day,56,63,7,5,2,1
EMP3255,34,15,27911,Day,49,72,7,4,6,1
EMP3256,31,9,32553,Night,50,66,1,2,14,1
EMP3257,44,25,35813,Night,59,97,5,3,41,1
EMP3258,35,15,41520,Day,35,62,12,2,29,0
EMP3259,45,25,41541,Day,25,68,12,2,42,1
EMP3260,21,0,12236,Rotational,32,73,4,2,26,0
EMP3261,24,2,39350,Night,58,70,13,2,18,1
EMP3262,52,30,23549,Night,35,96,11,1,47,0
EMP3263,26,4,39453,Night,3,73,1,5,4,0
EMP3264,25,3,24906,Night,8,78,4,1,37,0
EMP3265,34,15,26988,Day,7,67,3,3,38,0
EMP3266,34,12,39723,Day,1,66,8,1,25,0
EMP3267,50,31,39430,Rotational,28,66,11,3,47,0
EMP3268,49,28,44535,Night,22,62,0,4,29,1
EMP3269,25,3,14940,Night,5,62,5,3,34,1
EMP3270,36,14,33793,Day,54,77,6,1,16,0
EMP3271,55,36,24262,Rotational,42,92,14,1,37,0
EMP3272,20,0,18961,Day,35,96,11,3,30,1
EMP3273,22,3,38499,Night,45,87,5,1,23,1
EMP3274,30,11,43283,Night,20,95,4,3,36,0
EMP3275,48,26,12633,Rotational,21,75,11,2,28,0
EMP3276,33,13,18822,Day,8,74,3,5,1,0
EMP3277,49,29,37968,Night,33,88,4,3,8,0
EMP3278,39,20,31830,Night,58,77,8,2,42,1
EMP3279,46,24,17738,Rotational,56,78,4,2,15,1
EMP3280,39,18,15098,Night,25,88,9,2,34,1
EMP3281,20,0,41888,Night,0,65,14,2,19,1
EMP3282,27,6,20097,Day,35,86,7,3,44,0
EMP3283,59,39,25136,Rotational,43,66,6,1,30,1
EMP3284,38,16,20253,Rotational,4,86,3,2,10,0
EMP3285,33,14,37208,Rotational,40,78,9,4,44,0
EMP3286,29,8,16887,Day,21,76,4,2,27,0
EMP3287,19,0,21492,Rotational,3,70,6,1,20,0
EMP3288,58,39,13454,Night,47,64,5,1,25,1
EMP3289,41,20,29522,Rotational,1,61,12,5,9,0
EMP3290,52,32,15192,Night,15,71,2,5,40,1
EMP3291,47,28,27775,Rotational,15,70,9,2,34,0
EMP3292,47,27,22402,Rotational,52,69,14,2,21,1
EMP3293,52,32,25074,Day,55,87,2,5,24,0
EMP3294,36,14,27245,Rotational,55,66,1,2,7,1
EMP3295,25,5,37936,Rotational,21,73,13,4,4,0
EMP3296,43,21,39002,Day,42,72,2,3,8,0
EMP3297,57,36,27683,Night,0,64,10,5,13,1
EMP3298,24,3,24460,Rotational,14,67,9,5,21,0
EMP3299,47,25,42482,Rotational,23,60,12,1,35,0
EMP3300,24,4,28447,Night,3,64,0,2,5,1
EMP3301,20,1,29729,Day,17,70,12,5,8,0
EMP3302,18,0,32545,Rotational,16,69,8,5,2,0
EMP3303,53,31,40204,Day,6,74,1,4,24,0
EMP3304,42,21,21814,Night,49,98,11,2,42,1
EMP3305,54,33,25890,Night,44,88,12,3,16,1
EMP3306,18,0,13740,Day,51,84,2,4,4,1
EMP3307,32,10,42121,Night,51,65,4,3,30,1
EMP3308,54,35,23218,Night,9,70,9,1,46,0
EMP3309,30,10,18055,Rotational,0,76,11,5,30,0
EMP3310,57,37,34705,Day,1,74,3,4,35,0
EMP3311,25,3,18439,Rotational,48,75,12,3,42,0
EMP3312,22,0,42921,Day,21,61,4,2,13,1
EMP3313,26,6,35211,Rotational,31,95,5,1,37,0
EMP3314,18,0,42614,Night,28,78,4,1,49,0
EMP3315,53,31,29601,Day,34,97,9,5,49,0
EMP3316,52,32,39796,Day,16,80,0,5,11,0
EMP3317,19,0,18007,Day,11,70,5,3,19,0
EMP3318,57,36,32514,Day,23,62,8,3,18,0
EMP3319,40,19,29776,Night,29,93,2,1,17,0
EMP3320,26,5,14076,Night,43,77,14,3,11,1
EMP3321,51,30,37350,Night,29,74,1,5,15,0
EMP3322,31,12,28292,Rotational,19,84,5,1,8,0
EMP3323,21,0,43510,Night,41,74,11,1,44,1
EMP3324,47,28,40000,Rotational,6,89,13,2,29,0
EMP3325,48,26,42383,Rotational,41,76,2,2,17,0
EMP3326,55,35,23785,Night,49,77,3,3,26,1
EMP3327,28,9,36855,Night,53,90,5,3,5,1
EMP3328,52,30,36281,Night,37,77,11,5,4,0
EMP3329,25,3,16841,Rotational,6,94,12,5,24,0
EMP3330,20,1,43668,Day,59,72,11,2,11,0
EMP3331,31,9,38918,Night,48,73,5,1,30,1
EMP3332,30,8,29443,Rotational,29,95,11,4,40,0
EMP3333,49,30,44250,Rotational,11,77,1,4,48,0
EMP3334,51,29,13922,Night,48,64,12,3,48,1
EMP3335,36,15,43976,Rotational,30,73,12,4,35,0
EMP3336,55,34,23991,Night,17,84,2,4,44,0
EMP3337,33,13,34733,Rotational,45,98,12,2,45,0
EMP3338,19,0,14473,Day,42,71,8,1,33,1
EMP3339,57,37,20108,Rotational,1,99,1,5,36,0
EMP3340,34,13,40715,Night,52,87,2,2,21,1
EMP3341,51,30,44210,Day,32,94,8,5,38,0
EMP3342,59,38,16889,Night,10,60,3,2,5,1
EMP3343,33,11,36021,Rotational,33,62,14,2,5,0
EMP3344,55,33,20212,Day,15,66,0,4,21,0
EMP3345,19,0,43971,Day,53,68,10,5,25,1
EMP3346,19,0,15201,Rotational,34,95,12,2,10,1
EMP3347,43,23,36346,Day,51,82,1,4,19,0
EMP3348,30,11,25715,Day,32,83,14,3,32,0
EMP3349,48,27,17681,Day,20,69,2,5,18,1
EMP3350,51,31,28720,Night,19,71,8,2,34,0
EMP3351,56,35,13667,Night,7,78,14,3,48,1
EMP3352,20,0,40152,Day,50,91,8,4,15,0
EMP3353,25,6,20204,Rotational,25,83,10,2,24,0
EMP3354,40,21,36537,Rotational,32,81,14,4,5,0
EMP3355,31,10,23217,Night,25,62,5,4,32,1
EMP3356,44,24,32654,Rotational,36,99,13,4,9,0
EMP3357,46,24,13408,Day,29,86,10,5,5,0
EMP3358,56,37,30672,Rotational,30,78,5,3,5,0
EMP3359,56,35,13218,Night,32,68,2,3,41,1
EMP3360,18,0,42105,Night,10,72,4,1,41,0
EMP3361,34,14,16098,Day,52,61,14,2,34,1
EMP3362,58,37,19619,Night,40,95,10,4,7,0
EMP3363,47,28,23939,Night,4,88,3,2,26,0
EMP3364,30,9,30226,Night,1,70,9,3,1,0
EMP3365,38,17,37322,Rotational,12,93,9,3,34,0
EMP3366,36,14,28878,Night,17,63,11,4,26,1
EMP3367,36,14,18560,Rotational,25,63,8,5,32,0
EMP3368,42,23,41299,Night,24,60,8,4,12,1
EMP3369,39,19,19543,Night,43,84,0,4,6,1
EMP3370,48,26,35946,Rotational,13,85,7,1,20,0
EMP3371,34,14,43740,Rotational,4,70,14,5,19,0
EMP3372,40,21,19253,Day,58,82,8,2,16,0
EMP3373,49,27,25775,Day,55,61,4,5,4,1
EMP3374,27,7,44813,Rotational,41,78,3,4,32,0
EMP3375,27,5,39632,Night,51,88,9,4,18,1
EMP3376,53,34,14057,Day,1,99,3,4,5,0
EMP3377,25,6,30413,Rotational,3,63,1,4,6,0
EMP3378,37,15,42225,Rotational,11,75,8,4,14,0
EMP3379,49,29,14696,Night,10,96,4,5,49,1
EMP3380,31,10,28101,Rotational,3,86,10,4,18,0
EMP3381,45,24,20831,Day,42,64,2,3,10,1
EMP3382,41,19,31047,Night,8,74,5,3,23,0
EMP3383,32,12,17004,Rotational,9,82,8,1,18,0
EMP3384,39,18,34705,Rotational,26,62,8,2,4,1
EMP3385,47,28,33509,Night,5,77,11,3,32,0
EMP3386,21,1,26662,Night,14,85,12,1,47,0
EMP3387,30,9,12394,Night,41,65,4,5,6,1
EMP3388,40,20,22524,Day,30,76,7,2,26,0
EMP3389,25,3,38673,Day,21,97,3,4,6,0
EMP3390,35,15,29156,Rotational,52,86,4,4,35,0
EMP3391,29,8,13645,Rotational,5,79,6,5,41,1
EMP3392,48,26,41049,Night,32,65,6,2,43,1
EMP3393,31,11,21815,Rotational,28,94,12,3,5,0
EMP3394,51,32,13848,Rotational,20,71,6,2,14,0
EMP3395,35,14,19311,Night,59,62,7,1,2,1
EMP3396,51,29,33563,Day,53,63,10,5,40,1
EMP3397,28,8,27203,Day,55,63,4,3,13,1
EMP3398,58,39,21290,Day,51,63,14,2,5,1
EMP3399,29,8,29131,Rotational,29,98,0,2,47,0
EMP3400,32,13,42143,Night,20,80,10,3,36,0
EMP3401,48,28,36509,Day,35,61,8,1,36,0
EMP3402,46,26,34244,Rotational,54,75,8,1,19,0
EMP3403,43,21,38898,Night,57,66,14,2,20,1
EMP3404,35,16,32138,Day,21,78,6,4,22,0
EMP3405,49,27,17506,Day,45,92,11,3,31,1
EMP3406,39,18,32605,Night,19,68,5,1,41,1
EMP3407,55,33,25054,Rotational,21,96,12,1,47,0
EMP3408,34,13,40231,Rotational,51,76,12,1,44,0
EMP3409,40,20,25861,Day,59,86,4,5,4,0
EMP3410,41,21,23587,Night,39,92,4,4,3,1
EMP3411,25,6,25515,Rotational,10,71,14,1,37,0
EMP3412,58,37,33675,Night,46,70,2,4,25,1
EMP3413,23,3,28600,Night,30,72,9,2,49,0
EMP3414,22,3,39892,Day,50,90,0,2,37,0
EMP3415,46,27,29743,Night,39,72,5,5,4,0
EMP3416,45,23,15774,Night,12,97,7,4,39,1
EMP3417,28,9,33801,Night,17,85,13,3,7,0
EMP3418,18,0,40853,Rotational,21,90,1,5,7,0
EMP3419,36,14,16429,Day,55,81,7,1,49,1
EMP3420,26,5,16606,Day,16,65,7,2,25,1
EMP3421,44,23,16478,Night,37,79,9,2,15,1
EMP3422,51,31,30280,Night,24,80,7,3,7,0
EMP3423,21,1,16427,Rotational,31,69,9,5,47,1
EMP3424,53,31,17361,Day,14,78,14,4,4,0
EMP3425,35,13,37475,Rotational,12,94,2,2,34,0
EMP3426,32,12,12641,Day,57,85,9,1,45,1
EMP3427,30,10,33730,Rotational,25,66,7,3,44,0
EMP3428,36,15,33113,Night,49,96,10,3,42,1
EMP3429,23,2,32011,Rotational,10,67,14,3,19,0
EMP3430,29,8,31659,Night,12,64,11,1,47,1
EMP3431,54,34,33309,Day,32,95,11,3,49,0
EMP3432,34,15,30688,Day,49,87,13,4,38,0
EMP3433,40,20,40176,Night,36,62,3,4,27,1
EMP3434,43,23,15343,Day,37,98,2,5,5,0
EMP3435,46,25,14056,Rotational,0,67,10,5,13,1
EMP3436,50,30,31192,Night,38,74,8,4,46,0
EMP3437,44,22,35476,Day,26,86,7,1,14,0
EMP3438,42,22,21416,Rotational,35,95,9,5,30,0
EMP3439,27,7,12886,Rotational,31,75,12,3,47,0
EMP3440,40,20,20584,Day,40,85,12,4,48,0
EMP3441,38,18,39766,Day,14,63,1,2,10,0
EMP3442,38,19,30830,Rotational,30,71,12,1,32,0
EMP3443,30,10,32289,Night,5,76,12,1,1,0
EMP3444,54,32,23530,Day,24,85,14,4,24,0
EMP3445,50,28,15591,Day,48,90,12,2,29,1
EMP3446,41,21,40342,Night,51,74,13,1,43,1
EMP3447,28,7,33395,Night,17,93,7,5,7,0
EMP3448,34,15,28738,Day,21,88,10,2,31,0
EMP3449,21,1,14631,Night,30,68,10,3,17,0
EMP3450,42,22,29905,Rotational,35,73,2,5,30,0
EMP3451,47,27,31056,Rotational,8,95,9,2,25,0
EMP3452,26,5,35546,Rotational,45,63,11,4,28,1
EMP3453,38,17,38014,Day,2,97,13,1,36,0
EMP3454,37,16,19463,Night,32,96,5,5,7,0
EMP3455,36,17,13780,Rotational,26,83,4,4,35,0
EMP3456,36,14,38107,Night,42,76,7,2,20,1
EMP3457,29,10,43587,Rotational,0,72,8,3,14,0
EMP3458,54,33,36968,Night,43,79,10,1,30,1
EMP3459,59,37,35660,Rotational,56,76,6,1,1,0
EMP3460,34,12,14395,Rotational,8,86,5,5,38,0
EMP3461,54,33,43848,Rotational,4,92,5,4,41,0
EMP3462,56,35,27779,Rotational,14,80,0,2,25,0
EMP3463,45,26,17492,Rotational,49,76,4,2,34,1
EMP3464,58,37,41722,Rotational,8,81,13,4,8,0
EMP3465,52,30,19111,Rotational,44,84,7,1,20,0
EMP3466,35,15,21984,Rotational,27,62,5,4,30,0
EMP3467,31,10,44016,Rotational,12,86,11,2,4,0
EMP3468,52,31,39640,Night,23,86,0,4,21,0
EMP3469,58,39,18792,Night,44,71,14,1,27,1
EMP3470,24,5,38924,Day,58,74,14,5,10,0
EMP3471,58,37,44577,Rotational,9,97,4,1,23,0
EMP3472,30,8,19711,Night,41,79,12,3,33,0
EMP3473,35,13,32012,Night,21,81,10,3,11,0
EMP3474,54,34,16096,Night,38,61,11,4,41,1
EMP3475,30,9,13019,Night,59,63,4,1,19,1
EMP3476,53,34,36312,Night,21,72,11,1,11,0
EMP3477,48,26,21476,Night,36,91,2,2,4,0
EMP3478,19,0,20254,Day,51,81,7,5,23,0
EMP3479,33,12,44419,Night,38,84,14,1,5,0
EMP3480,26,4,23584,Day,19,86,8,4,49,0
EMP3481,26,5,17965,Day,9,76,5,2,5,0
EMP3482,55,34,23464,Rotational,9,65,5,2,18,0
EMP3483,28,6,24439,Rotational,25,75,1,4,17,0
EMP3484,39,17,44963,Rotational,24,67,9,4,3,0
EMP3485,50,28,40440,Night,52,92,1,1,43,1
EMP3486,53,32,15273,Rotational,55,69,5,1,49,1
EMP3487,40,19,27330,Night,27,93,11,2,8,0
EMP3488,51,31,33494,Night,12,78,7,2,40,0
EMP3489,26,7,22886,Rotational,14,73,1,5,23,0
EMP3490,41,20,15212,Rotational,59,62,8,2,23,1
EMP3491,25,6,29905,Day,59,82,12,4,2,0
EMP3492,24,2,34058,Day,5,99,11,4,39,0
EMP3493,53,32,13080,Night,51,70,13,5,21,1
EMP3494,35,15,44675,Night,11,65,8,3,24,1
EMP3495,20,0,34007,Rotational,18,93,14,3,38,0
EMP3496,45,26,29105,Rotational,31,60,13,4,20,0
EMP3497,23,1,42279,Day,10,94,3,3,39,0
EMP3498,38,19,29946,Rotational,37,84,3,3,27,0
EMP3499,45,23,12639,Night,32,88,3,5,44,1
EMP3500,57,37,24502,Rotational,1,82,10,2,39,0
EMP3501,18,0,40363,Day,54,77,4,2,7,0
EMP3502,53,33,15736,Night,14,73,7,3,33,1
EMP3503,38,18,28473,Day,35,76,1,1,29,0
EMP3504,52,30,33087,Day,4,61,10,5,10,0
EMP3505,30,11,40489,Night,14,90,4,3,10,1
EMP3506,27,8,31325,Day,42,78,13,1,12,0
EMP3507,27,7,12271,Rotational,9,91,1,1,3,0
EMP3508,30,10,30414,Rotational,16,87,14,5,3,0
EMP3509,54,32,36220,Day,33,67,10,2,13,0
EMP3510,55,34,21387,Rotational,51,99,10,4,45,0
EMP3511,41,20,23279,Day,23,98,7,1,31,0
EMP3512,19,0,39584,Rotational,9,81,0,4,27,0
EMP3513,39,18,22857,Day,51,83,14,4,6,0
